DateTime,Players,Average_Players,Twitch_Viewers,Source
2024-05-15,1364.0,927.0,120.0,FC
2024-05-16,1287.0,868.0,361.0,FC
2024-05-17,1406.0,941.0,113.0,FC
2024-05-18,1785.0,1207.0,259.0,FC
2024-05-19,1808.0,1298.0,234.0,FC
2024-05-20,1476.0,983.0,176.0,FC
2024-05-21,1318.0,888.0,197.0,FC
2024-05-22,1265.0,837.0,162.0,FC
2024-05-23,1163.0,802.0,75.0,FC
2024-05-24,1215.0,827.0,320.0,FC
2024-05-25,1484.0,1062.0,183.0,FC
2024-05-26,1622.0,1144.0,206.0,FC
2024-05-27,1336.0,888.0,116.0,FC
2024-05-28,1239.0,816.0,92.0,FC
2024-05-29,1170.0,802.0,126.0,FC
2024-05-30,1253.0,825.0,118.0,FC
2024-05-31,1234.0,824.0,147.0,FC
2024-06-01,1467.0,1012.0,84.0,FC
2024-06-02,1613.0,1146.0,310.0,FC
2024-06-03,867.0,1089.0,48.0,FC
2024-06-03,859.0,1091.0,45.0,FC
2024-06-03,830.0,1094.0,53.0,FC
2024-06-03,800.0,1098.0,54.0,FC
2024-06-03,737.0,1102.0,58.0,FC
2024-06-03,687.0,1108.0,39.0,FC
2024-06-03,701.0,1116.0,30.0,FC
2024-06-03,731.0,1124.0,41.0,FC
2024-06-03,796.0,1135.0,34.0,FC
2024-06-03,867.0,1146.0,30.0,FC
2024-06-03,988.0,1155.0,31.0,FC
2024-06-03,1099.0,1166.0,36.0,FC
2024-06-03,1213.0,1180.0,57.0,FC
2024-06-03,1438.0,1194.0,75.0,FC
2024-06-03,1516.0,1208.0,74.0,FC
2024-06-03,1529.0,1223.0,122.0,FC
2024-06-03,1473.0,1235.0,108.0,FC
2024-06-03,1454.0,1247.0,133.0,FC
2024-06-03,1445.0,1260.0,146.0,FC
2024-06-03,1441.0,1275.0,183.0,FC
2024-06-03,1402.0,1286.0,179.0,FC
2024-06-03,1290.0,1291.0,146.0,FC
2024-06-03,1047.0,1297.0,141.0,FC
2024-06-03,917.0,1301.0,149.0,FC
2024-06-04,932.0,1307.0,131.0,FC
2024-06-04,930.0,1309.0,122.0,FC
2024-06-04,936.0,1313.0,86.0,FC
2024-06-04,926.0,1317.0,50.0,FC
2024-06-04,893.0,1318.0,47.0,FC
2024-06-04,876.0,1320.0,40.0,FC
2024-06-04,909.0,1324.0,31.0,FC
2024-06-04,1010.0,1328.0,30.0,FC
2024-06-04,1075.0,1332.0,28.0,FC
2024-06-04,1098.0,1337.0,31.0,FC
2024-06-04,1269.0,1344.0,28.0,FC
2024-06-04,1431.0,1349.0,60.0,FC
2024-06-04,1557.0,1355.0,67.0,FC
2024-06-04,1758.0,1366.0,56.0,FC
2024-06-04,1866.0,1376.0,63.0,FC
2024-06-04,1834.0,1385.0,97.0,FC
2024-06-04,1747.0,1394.0,119.0,FC
2024-06-04,1783.0,1403.0,97.0,FC
2024-06-04,1796.0,1408.0,129.0,FC
2024-06-04,1722.0,1411.0,136.0,FC
2024-06-04,1528.0,1415.0,80.0,FC
2024-06-04,1429.0,1424.0,76.0,FC
2024-06-04,1156.0,1426.0,61.0,FC
2024-06-04,1074.0,1430.0,70.0,FC
2024-06-05,996.0,1433.0,67.0,FC
2024-06-05,1031.0,1435.0,53.0,FC
2024-06-05,1032.0,1437.0,46.0,FC
2024-06-05,968.0,1439.0,45.0,FC
2024-06-05,946.0,1445.0,33.0,FC
2024-06-05,967.0,1454.0,26.0,FC
2024-06-05,1003.0,1461.0,25.0,FC
2024-06-05,1105.0,1467.0,32.0,FC
2024-06-05,1185.0,1471.0,31.0,FC
2024-06-05,1278.0,1477.0,25.0,FC
2024-06-05,1389.0,1482.0,27.0,FC
2024-06-05,1561.0,1489.0,34.0,FC
2024-06-05,1834.0,1496.0,36.0,FC
2024-06-05,1999.0,1502.0,59.0,FC
2024-06-05,2082.0,1511.0,105.0,FC
2024-06-05,2041.0,1522.0,123.0,FC
2024-06-05,1957.0,1533.0,129.0,FC
2024-06-05,1889.0,1543.0,104.0,FC
2024-06-05,1880.0,1549.0,127.0,FC
2024-06-05,1809.0,1554.0,138.0,FC
2024-06-05,1748.0,1560.0,99.0,FC
2024-06-05,1497.0,1564.0,74.0,FC
2024-06-05,1253.0,1567.0,70.0,FC
2024-06-05,1142.0,1569.0,73.0,FC
2024-06-06,1041.0,1569.0,76.0,FC
2024-06-06,1071.0,1571.0,72.0,FC
2024-06-06,1095.0,1574.0,44.0,FC
2024-06-06,1117.0,1577.0,39.0,FC
2024-06-06,1171.0,1580.0,45.0,FC
2024-06-06,1167.0,1581.0,29.0,FC
2024-06-06,1143.0,1582.0,26.0,FC
2024-06-06,1205.0,1586.0,40.0,FC
2024-06-06,1329.0,1590.0,24.0,FC
2024-06-06,1412.0,1594.0,38.0,FC
2024-06-06,1561.0,1598.0,35.0,FC
2024-06-06,1725.0,1602.0,33.0,FC
2024-06-06,1974.0,1609.0,54.0,FC
2024-06-06,2222.0,1619.0,53.0,FC
2024-06-06,2358.0,1627.0,48.0,FC
2024-06-06,2310.0,1634.0,50.0,FC
2024-06-06,2210.0,1644.0,58.0,FC
2024-06-06,2038.0,1655.0,62.0,FC
2024-06-06,2004.0,1663.0,72.0,FC
2024-06-06,1960.0,1669.0,85.0,FC
2024-06-06,1867.0,1674.0,102.0,FC
2024-06-06,1558.0,1678.0,100.0,FC
2024-06-06,1300.0,1687.0,68.0,FC
2024-06-06,1137.0,1697.0,72.0,FC
2024-06-07,1106.0,1706.0,59.0,FC
2024-06-07,1148.0,1713.0,56.0,FC
2024-06-07,1171.0,1723.0,120.0,FC
2024-06-07,1169.0,1736.0,110.0,FC
2024-06-07,1167.0,1751.0,105.0,FC
2024-06-07,1207.0,1768.0,47.0,FC
2024-06-07,1241.0,1788.0,30.0,FC
2024-06-07,1295.0,1811.0,32.0,FC
2024-06-07,1426.0,1836.0,34.0,FC
2024-06-07,1492.0,1861.0,13.0,FC
2024-06-07,1663.0,1890.0,14.0,FC
2024-06-07,1903.0,1919.0,15.0,FC
2024-06-07,2201.0,1944.0,38.0,FC
2024-06-07,2416.0,1968.0,43.0,FC
2024-06-07,2527.0,1992.0,53.0,FC
2024-06-07,2542.0,2015.0,48.0,FC
2024-06-07,2485.0,2039.0,53.0,FC
2024-06-07,2252.0,2062.0,62.0,FC
2024-06-07,2144.0,2084.0,90.0,FC
2024-06-07,2078.0,2105.0,107.0,FC
2024-06-07,1997.0,2127.0,110.0,FC
2024-06-07,1796.0,2147.0,116.0,FC
2024-06-07,1588.0,2167.0,101.0,FC
2024-06-07,1370.0,2183.0,60.0,FC
2024-06-08,1304.0,2197.0,63.0,FC
2024-06-08,1402.0,2208.0,124.0,FC
2024-06-08,1535.0,2219.0,113.0,FC
2024-06-08,1597.0,2230.0,99.0,FC
2024-06-08,1650.0,2244.0,47.0,FC
2024-06-08,1746.0,2260.0,35.0,FC
2024-06-08,1881.0,2278.0,36.0,FC
2024-06-08,1983.0,2295.0,30.0,FC
2024-06-08,2117.0,2317.0,24.0,FC
2024-06-08,2309.0,2342.0,28.0,FC
2024-06-08,2450.0,2366.0,29.0,FC
2024-06-08,2595.0,2390.0,24.0,FC
2024-06-08,2841.0,2414.0,47.0,FC
2024-06-08,3078.0,2441.0,65.0,FC
2024-06-08,3174.0,2466.0,60.0,FC
2024-06-08,3181.0,2494.0,33.0,FC
2024-06-08,3116.0,2519.0,47.0,FC
2024-06-08,2878.0,2543.0,52.0,FC
2024-06-08,2739.0,2569.0,44.0,FC
2024-06-08,2684.0,2592.0,85.0,FC
2024-06-08,2560.0,2613.0,84.0,FC
2024-06-08,2315.0,2628.0,89.0,FC
2024-06-08,2021.0,2633.0,90.0,FC
2024-06-08,1777.0,2632.0,64.0,FC
2024-06-09,1583.0,2630.0,53.0,FC
2024-06-09,1659.0,2631.0,48.0,FC
2024-06-09,1806.0,2629.0,41.0,FC
2024-06-09,1924.0,2627.0,38.0,FC
2024-06-09,2023.0,2621.0,49.0,FC
2024-06-09,2144.0,2611.0,42.0,FC
2024-06-09,2240.0,2600.0,40.0,FC
2024-06-09,2495.0,2592.0,36.0,FC
2024-06-09,2699.0,2580.0,43.0,FC
2024-06-09,2861.0,2563.0,63.0,FC
2024-06-09,3010.0,2543.0,85.0,FC
2024-06-09,3193.0,2518.0,95.0,FC
2024-06-09,3495.0,2493.0,113.0,FC
2024-06-09,3696.0,2468.0,138.0,FC
2024-06-09,3865.0,2445.0,129.0,FC
2024-06-09,3805.0,2418.0,175.0,FC
2024-06-09,3703.0,2393.0,162.0,FC
2024-06-09,3502.0,2366.0,158.0,FC
2024-06-09,3316.0,2341.0,135.0,FC
2024-06-09,3189.0,2318.0,138.0,FC
2024-06-09,2896.0,2295.0,175.0,FC
2024-06-09,2373.0,2272.0,139.0,FC
2024-06-09,1927.0,2254.0,65.0,FC
2024-06-09,1647.0,2240.0,94.0,FC
2024-06-10,1573.0,2229.0,97.0,FC
2024-06-10,1567.0,2220.0,93.0,FC
2024-06-10,1670.0,2211.0,85.0,FC
2024-06-10,1662.0,2198.0,89.0,FC
2024-06-10,1626.0,2181.0,116.0,FC
2024-06-10,1734.0,2166.0,102.0,FC
2024-06-10,1872.0,2147.0,100.0,FC
2024-06-10,1980.0,2123.0,89.0,FC
2024-06-10,2064.0,2097.0,53.0,FC
2024-06-10,2096.0,2073.0,35.0,FC
2024-06-10,2092.0,2050.0,17.0,FC
2024-06-10,2273.0,2031.0,19.0,FC
2024-06-10,2541.0,2012.0,24.0,FC
2024-06-10,2796.0,1996.0,30.0,FC
2024-06-10,2867.0,1976.0,81.0,FC
2024-06-10,2860.0,1959.0,76.0,FC
2024-06-10,2682.0,1940.0,91.0,FC
2024-06-10,2536.0,1923.0,94.0,FC
2024-06-10,2435.0,1905.0,96.0,FC
2024-06-10,2382.0,1892.0,104.0,FC
2024-06-10,2143.0,1879.0,143.0,FC
2024-06-10,1806.0,1871.0,92.0,FC
2024-06-10,1511.0,1864.0,83.0,FC
2024-06-10,1278.0,1855.0,77.0,FC
2024-06-11,1283.0,1849.0,65.0,FC
2024-06-11,1296.0,1842.0,89.0,FC
2024-06-11,1313.0,1834.0,83.0,FC
2024-06-11,1252.0,1824.0,56.0,FC
2024-06-11,1226.0,1816.0,50.0,FC
2024-06-11,1224.0,1807.0,47.0,FC
2024-06-11,1259.0,1797.0,38.0,FC
2024-06-11,1344.0,1788.0,29.0,FC
2024-06-11,1506.0,1781.0,28.0,FC
2024-06-11,1637.0,1774.0,27.0,FC
2024-06-11,1755.0,1768.0,27.0,FC
2024-06-11,1963.0,1764.0,16.0,FC
2024-06-11,2286.0,1759.0,35.0,FC
2024-06-11,2481.0,1751.0,40.0,FC
2024-06-11,2604.0,1743.0,65.0,FC
2024-06-11,2578.0,1736.0,97.0,FC
2024-06-11,2429.0,1729.0,85.0,FC
2024-06-11,2266.0,1723.0,57.0,FC
2024-06-11,2255.0,1717.0,88.0,FC
2024-06-11,2210.0,1710.0,127.0,FC
2024-06-11,2068.0,1703.0,125.0,FC
2024-06-11,1707.0,1695.0,105.0,FC
2024-06-11,1353.0,1689.0,92.0,FC
2024-06-11,1164.0,1684.0,79.0,FC
2024-06-12,1133.0,1679.0,91.0,FC
2024-06-12,1146.0,1675.0,136.0,FC
2024-06-12,1129.0,1670.0,140.0,FC
2024-06-12,1117.0,1667.0,132.0,FC
2024-06-12,1100.0,1663.0,135.0,FC
2024-06-12,1125.0,1659.0,48.0,FC
2024-06-12,1174.0,1655.0,43.0,FC
2024-06-12,1343.0,1652.0,30.0,FC
2024-06-12,1436.0,1645.0,33.0,FC
2024-06-12,1562.0,1637.0,35.0,FC
2024-06-12,1727.0,1630.0,28.0,FC
2024-06-12,1873.0,1620.0,31.0,FC
2024-06-12,2153.0,1610.0,41.0,FC
2024-06-12,2320.0,1599.0,84.0,FC
2024-06-12,2456.0,1592.0,81.0,FC
2024-06-12,2452.0,1583.0,87.0,FC
2024-06-12,2318.0,1574.0,123.0,FC
2024-06-12,2142.0,1564.0,125.0,FC
2024-06-12,2065.0,1555.0,142.0,FC
2024-06-12,1999.0,1545.0,161.0,FC
2024-06-12,1844.0,1535.0,158.0,FC
2024-06-12,1545.0,1528.0,67.0,FC
2024-06-12,1239.0,1520.0,56.0,FC
2024-06-12,1062.0,1515.0,98.0,FC
2024-06-13,1045.0,1511.0,114.0,FC
2024-06-13,1061.0,1506.0,114.0,FC
2024-06-13,1067.0,1503.0,107.0,FC
2024-06-13,1019.0,1500.0,129.0,FC
2024-06-13,1002.0,1498.0,136.0,FC
2024-06-13,1038.0,1496.0,116.0,FC
2024-06-13,1045.0,1492.0,123.0,FC
2024-06-13,1118.0,1489.0,117.0,FC
2024-06-13,1215.0,1485.0,89.0,FC
2024-06-13,1303.0,1482.0,18.0,FC
2024-06-13,1429.0,1477.0,19.0,FC
2024-06-13,1554.0,1472.0,24.0,FC
2024-06-13,1842.0,1470.0,33.0,FC
2024-06-13,2147.0,1467.0,36.0,FC
2024-06-13,2200.0,1460.0,53.0,FC
2024-06-13,2162.0,1455.0,159.0,FC
2024-06-13,2021.0,1450.0,71.0,FC
2024-06-13,1898.0,1447.0,64.0,FC
2024-06-13,1813.0,1444.0,79.0,FC
2024-06-13,1756.0,1440.0,123.0,FC
2024-06-13,1631.0,1436.0,132.0,FC
2024-06-13,1321.0,1432.0,141.0,FC
2024-06-13,1105.0,1433.0,165.0,FC
2024-06-13,940.0,1437.0,148.0,FC
2024-06-14,918.0,1440.0,154.0,FC
2024-06-14,976.0,1443.0,156.0,FC
2024-06-14,997.0,1446.0,147.0,FC
2024-06-14,992.0,1451.0,148.0,FC
2024-06-14,934.0,1456.0,166.0,FC
2024-06-14,951.0,1463.0,138.0,FC
2024-06-14,1037.0,1474.0,128.0,FC
2024-06-14,1106.0,1484.0,42.0,FC
2024-06-14,1202.0,1494.0,30.0,FC
2024-06-14,1279.0,1505.0,28.0,FC
2024-06-14,1416.0,1517.0,31.0,FC
2024-06-14,1619.0,1531.0,26.0,FC
2024-06-14,1841.0,1542.0,19.0,FC
2024-06-14,2029.0,1549.0,22.0,FC
2024-06-14,2149.0,1555.0,46.0,FC
2024-06-14,2144.0,1562.0,47.0,FC
2024-06-14,2020.0,1568.0,41.0,FC
2024-06-14,1938.0,1573.0,58.0,FC
2024-06-14,1782.0,1576.0,104.0,FC
2024-06-14,1723.0,1581.0,120.0,FC
2024-06-14,1615.0,1587.0,120.0,FC
2024-06-14,1428.0,1593.0,124.0,FC
2024-06-14,1299.0,1603.0,134.0,FC
2024-06-14,1150.0,1609.0,109.0,FC
2024-06-15,1086.0,1614.0,102.0,FC
2024-06-15,1122.0,1617.0,70.0,FC
2024-06-15,1191.0,1622.0,149.0,FC
2024-06-15,1220.0,1629.0,139.0,FC
2024-06-15,1263.0,1637.0,125.0,FC
2024-06-15,1382.0,1646.0,115.0,FC
2024-06-15,1413.0,1653.0,58.0,FC
2024-06-15,1508.0,1661.0,39.0,FC
2024-06-15,1643.0,1671.0,34.0,FC
2024-06-15,1768.0,1683.0,23.0,FC
2024-06-15,1894.0,1694.0,17.0,FC
2024-06-15,2081.0,1705.0,28.0,FC
2024-06-15,2174.0,1713.0,45.0,FC
2024-06-15,2331.0,1721.0,41.0,FC
2024-06-15,2418.0,1728.0,41.0,FC
2024-06-15,2381.0,1732.0,60.0,FC
2024-06-15,2235.0,1737.0,60.0,FC
2024-06-15,2073.0,1742.0,71.0,FC
2024-06-15,2023.0,1750.0,76.0,FC
2024-06-15,1961.0,1757.0,90.0,FC
2024-06-15,1827.0,1762.0,86.0,FC
2024-06-15,1688.0,1768.0,79.0,FC
2024-06-15,1429.0,1768.0,131.0,FC
2024-06-15,1239.0,1767.0,66.0,FC
2024-06-16,1130.0,1765.0,136.0,FC
2024-06-16,1206.0,1765.0,138.0,FC
2024-06-16,1335.0,1764.0,53.0,FC
2024-06-16,1339.0,1757.0,40.0,FC
2024-06-16,1347.0,1751.0,130.0,FC
2024-06-16,1407.0,1741.0,121.0,FC
2024-06-16,1496.0,1731.0,135.0,FC
2024-06-16,1617.0,1720.0,37.0,FC
2024-06-16,1795.0,1708.0,38.0,FC
2024-06-16,1911.0,1695.0,51.0,FC
2024-06-16,2034.0,1683.0,53.0,FC
2024-06-16,2162.0,1668.0,52.0,FC
2024-06-16,2300.0,1653.0,54.0,FC
2024-06-16,2426.0,1640.0,61.0,FC
2024-06-16,2447.0,1626.0,68.0,FC
2024-06-16,2449.0,1614.0,83.0,FC
2024-06-16,2315.0,1601.0,77.0,FC
2024-06-16,2269.0,1594.0,93.0,FC
2024-06-16,2136.0,1584.0,111.0,FC
2024-06-16,2034.0,1575.0,136.0,FC
2024-06-16,1883.0,1568.0,139.0,FC
2024-06-16,1608.0,1558.0,87.0,FC
2024-06-16,1325.0,1549.0,83.0,FC
2024-06-16,1127.0,1542.0,90.0,FC
2024-06-17,1057.0,1538.0,93.0,FC
2024-06-17,1046.0,1533.0,70.0,FC
2024-06-17,983.0,1525.0,124.0,FC
2024-06-17,983.0,1518.0,142.0,FC
2024-06-17,938.0,1509.0,141.0,FC
2024-06-17,918.0,1499.0,132.0,FC
2024-06-17,907.0,1486.0,48.0,FC
2024-06-17,1013.0,1473.0,54.0,FC
2024-06-17,1127.0,1458.0,45.0,FC
2024-06-17,1267.0,1445.0,41.0,FC
2024-06-17,1291.0,1428.0,32.0,FC
2024-06-17,1420.0,1412.0,29.0,FC
2024-06-17,1645.0,1400.0,52.0,FC
2024-06-17,1770.0,1385.0,44.0,FC
2024-06-17,1852.0,1373.0,74.0,FC
2024-06-17,1824.0,1360.0,57.0,FC
2024-06-17,1799.0,1348.0,78.0,FC
2024-06-17,1717.0,1334.0,80.0,FC
2024-06-17,1666.0,1320.0,79.0,FC
2024-06-17,1652.0,1311.0,110.0,FC
2024-06-17,1482.0,1300.0,96.0,FC
2024-06-17,1266.0,1292.0,66.0,FC
2024-06-17,1104.0,1287.0,68.0,FC
2024-06-17,975.0,1282.0,81.0,FC
2024-06-18,951.0,1279.0,71.0,FC
2024-06-18,954.0,1275.0,95.0,FC
2024-06-18,945.0,1273.0,94.0,FC
2024-06-18,926.0,1271.0,95.0,FC
2024-06-18,854.0,1269.0,58.0,FC
2024-06-18,834.0,1266.0,60.0,FC
2024-06-18,846.0,1263.0,41.0,FC
2024-06-18,915.0,1260.0,40.0,FC
2024-06-18,1060.0,1258.0,36.0,FC
2024-06-18,1133.0,1253.0,22.0,FC
2024-06-18,1250.0,1250.0,27.0,FC
2024-06-18,1416.0,1248.0,70.0,FC
2024-06-18,1568.0,1244.0,69.0,FC
2024-06-18,1751.0,1241.0,72.0,FC
2024-06-18,1815.0,1237.0,47.0,FC
2024-06-18,1753.0,1232.0,47.0,FC
2024-06-18,1631.0,1226.0,55.0,FC
2024-06-18,1516.0,1219.0,53.0,FC
2024-06-18,1571.0,1215.0,58.0,FC
2024-06-18,1526.0,1211.0,81.0,FC
2024-06-18,1446.0,1210.0,76.0,FC
2024-06-18,1213.0,1209.0,63.0,FC
2024-06-18,1024.0,1207.0,56.0,FC
2024-06-18,921.0,1206.0,60.0,FC
2024-06-19,868.0,1204.0,68.0,FC
2024-06-19,890.0,1202.0,72.0,FC
2024-06-19,892.0,1200.0,52.0,FC
2024-06-19,877.0,1198.0,64.0,FC
2024-06-19,789.0,1195.0,51.0,FC
2024-06-19,766.0,1193.0,44.0,FC
2024-06-19,798.0,1191.0,43.0,FC
2024-06-19,875.0,1191.0,145.0,FC
2024-06-19,944.0,1188.0,142.0,FC
2024-06-19,1054.0,1186.0,48.0,FC
2024-06-19,1147.0,1182.0,51.0,FC
2024-06-19,1272.0,1178.0,41.0,FC
2024-06-19,1463.0,1174.0,14.0,FC
2024-06-19,1593.0,1168.0,25.0,FC
2024-06-19,1614.0,1162.0,36.0,FC
2024-06-19,1629.0,1158.0,38.0,FC
2024-06-19,1497.0,1154.0,96.0,FC
2024-06-19,1427.0,1152.0,110.0,FC
2024-06-19,1495.0,1151.0,150.0,FC
2024-06-19,1509.0,1149.0,200.0,FC
2024-06-19,1417.0,1147.0,209.0,FC
2024-06-19,1190.0,1145.0,120.0,FC
2024-06-19,1047.0,1145.0,97.0,FC
2024-06-19,899.0,1143.0,96.0,FC
2024-06-20,869.0,1141.0,100.0,FC
2024-06-20,826.0,1137.0,106.0,FC
2024-06-20,820.0,1135.0,95.0,FC
2024-06-20,793.0,1132.0,74.0,FC
2024-06-20,756.0,1131.0,70.0,FC
2024-06-20,748.0,1131.0,59.0,FC
2024-06-20,805.0,1131.0,42.0,FC
2024-06-20,847.0,1131.0,31.0,FC
2024-06-20,932.0,1130.0,28.0,FC
2024-06-20,976.0,1129.0,21.0,FC
2024-06-20,1082.0,1127.0,15.0,FC
2024-06-20,1190.0,1125.0,11.0,FC
2024-06-20,1335.0,1121.0,15.0,FC
2024-06-20,1520.0,1120.0,21.0,FC
2024-06-20,1572.0,1118.0,49.0,FC
2024-06-20,1537.0,1116.0,63.0,FC
2024-06-20,1495.0,1117.0,66.0,FC
2024-06-20,1454.0,1119.0,77.0,FC
2024-06-20,1451.0,1119.0,67.0,FC
2024-06-20,1425.0,1116.0,77.0,FC
2024-06-20,1321.0,1113.0,81.0,FC
2024-06-20,1144.0,1112.0,81.0,FC
2024-06-20,955.0,1112.0,67.0,FC
2024-06-20,786.0,1112.0,70.0,FC
2024-06-21,768.0,1112.0,66.0,FC
2024-06-21,781.0,1113.0,74.0,FC
2024-06-21,775.0,1114.0,83.0,FC
2024-06-21,770.0,1117.0,36.0,FC
2024-06-21,749.0,1120.0,37.0,FC
2024-06-21,764.0,1125.0,38.0,FC
2024-06-21,814.0,1130.0,38.0,FC
2024-06-21,850.0,1135.0,40.0,FC
2024-06-21,939.0,1142.0,88.0,FC
2024-06-21,947.0,1147.0,75.0,FC
2024-06-21,1061.0,1155.0,68.0,FC
2024-06-21,1181.0,1161.0,57.0,FC
2024-06-21,1354.0,1168.0,60.0,FC
2024-06-21,1487.0,1173.0,33.0,FC
2024-06-21,1555.0,1179.0,46.0,FC
2024-06-21,1600.0,1187.0,60.0,FC
2024-06-21,1584.0,1194.0,75.0,FC
2024-06-21,1475.0,1199.0,105.0,FC
2024-06-21,1387.0,1201.0,140.0,FC
2024-06-21,1401.0,1205.0,114.0,FC
2024-06-21,1366.0,1210.0,117.0,FC
2024-06-21,1244.0,1214.0,114.0,FC
2024-06-21,1116.0,1221.0,99.0,FC
2024-06-21,965.0,1229.0,83.0,FC
2024-06-22,867.0,1233.0,57.0,FC
2024-06-22,909.0,1239.0,99.0,FC
2024-06-22,962.0,1245.0,90.0,FC
2024-06-22,974.0,1251.0,68.0,FC
2024-06-22,1033.0,1260.0,77.0,FC
2024-06-22,1089.0,1270.0,63.0,FC
2024-06-22,1113.0,1279.0,62.0,FC
2024-06-22,1236.0,1291.0,66.0,FC
2024-06-22,1328.0,1303.0,28.0,FC
2024-06-22,1445.0,1318.0,22.0,FC
2024-06-22,1454.0,1331.0,83.0,FC
2024-06-22,1621.0,1346.0,45.0,FC
2024-06-22,1721.0,1357.0,43.0,FC
2024-06-22,1887.0,1370.0,49.0,FC
2024-06-22,1945.0,1381.0,51.0,FC
2024-06-22,1928.0,1390.0,55.0,FC
2024-06-22,1863.0,1399.0,74.0,FC
2024-06-22,1748.0,1406.0,85.0,FC
2024-06-22,1706.0,1415.0,100.0,FC
2024-06-22,1644.0,1421.0,69.0,FC
2024-06-22,1519.0,1425.0,61.0,FC
2024-06-22,1446.0,1431.0,61.0,FC
2024-06-22,1312.0,1434.0,76.0,FC
2024-06-22,1114.0,1436.0,86.0,FC
2024-06-23,1040.0,1439.0,85.0,FC
2024-06-23,1021.0,1440.0,76.0,FC
2024-06-23,1039.0,1441.0,68.0,FC
2024-06-23,1090.0,1441.0,55.0,FC
2024-06-23,1131.0,1440.0,45.0,FC
2024-06-23,1184.0,1437.0,47.0,FC
2024-06-23,1281.0,1435.0,33.0,FC
2024-06-23,1356.0,1431.0,40.0,FC
2024-06-23,1464.0,1427.0,32.0,FC
2024-06-23,1635.0,1424.0,34.0,FC
2024-06-23,1678.0,1420.0,46.0,FC
2024-06-23,1769.0,1415.0,52.0,FC
2024-06-23,1832.0,1411.0,47.0,FC
2024-06-23,1952.0,1406.0,60.0,FC
2024-06-23,2001.0,1400.0,73.0,FC
2024-06-23,2014.0,1396.0,81.0,FC
2024-06-23,1873.0,1389.0,79.0,FC
2024-06-23,1766.0,1383.0,77.0,FC
2024-06-23,1719.0,1379.0,86.0,FC
2024-06-23,1648.0,1375.0,79.0,FC
2024-06-23,1541.0,1372.0,80.0,FC
2024-06-23,1310.0,1365.0,54.0,FC
2024-06-23,1159.0,1358.0,53.0,FC
2024-06-23,994.0,1352.0,76.0,FC
2024-06-24,923.0,1346.0,80.0,FC
2024-06-24,890.0,1341.0,95.0,FC
2024-06-24,848.0,1335.0,85.0,FC
2024-06-24,828.0,1327.0,62.0,FC
2024-06-24,748.0,1315.0,50.0,FC
2024-06-24,715.0,1302.0,44.0,FC
2024-06-24,712.0,1286.0,38.0,FC
2024-06-24,794.0,1270.0,40.0,FC
2024-06-24,847.0,1252.0,26.0,FC
2024-06-24,898.0,1231.0,23.0,FC
2024-06-24,1006.0,1212.0,37.0,FC
2024-06-24,1186.0,1195.0,63.0,FC
2024-06-24,1287.0,1179.0,60.0,FC
2024-06-24,1404.0,1162.0,114.0,FC
2024-06-24,1454.0,1145.0,74.0,FC
2024-06-24,1445.0,1128.0,83.0,FC
2024-06-24,1391.0,1113.0,115.0,FC
2024-06-24,1343.0,1100.0,111.0,FC
2024-06-24,1383.0,1089.0,119.0,FC
2024-06-24,1352.0,1079.0,79.0,FC
2024-06-24,1268.0,1070.0,118.0,FC
2024-06-24,1072.0,1061.0,105.0,FC
2024-06-24,895.0,1053.0,78.0,FC
2024-06-24,782.0,1046.0,73.0,FC
2024-06-25,766.0,1041.0,110.0,FC
2024-06-25,784.0,1037.0,40.0,FC
2024-06-25,771.0,1034.0,41.0,FC
2024-06-25,745.0,1031.0,31.0,FC
2024-06-25,715.0,1030.0,36.0,FC
2024-06-25,724.0,1030.0,39.0,FC
2024-06-25,725.0,1030.0,38.0,FC
2024-06-25,780.0,1029.0,51.0,FC
2024-06-25,845.0,1029.0,54.0,FC
2024-06-25,884.0,1028.0,47.0,FC
2024-06-25,1002.0,1027.0,53.0,FC
2024-06-25,1173.0,1025.0,55.0,FC
2024-06-25,1226.0,1022.0,36.0,FC
2024-06-25,1325.0,1019.0,36.0,FC
2024-06-25,1386.0,1017.0,37.0,FC
2024-06-25,1391.0,1015.0,42.0,FC
2024-06-25,1312.0,1012.0,148.0,FC
2024-06-25,1248.0,1008.0,115.0,FC
2024-06-25,1292.0,1005.0,121.0,FC
2024-06-25,1261.0,1001.0,118.0,FC
2024-06-25,1120.0,996.0,90.0,FC
2024-06-25,1019.0,994.0,75.0,FC
2024-06-25,859.0,992.0,72.0,FC
2024-06-25,731.0,990.0,75.0,FC
2024-06-26,731.0,989.0,72.0,FC
2024-06-26,742.0,988.0,73.0,FC
2024-06-26,719.0,986.0,77.0,FC
2024-06-26,686.0,985.0,62.0,FC
2024-06-26,694.0,984.0,40.0,FC
2024-06-26,691.0,983.0,40.0,FC
2024-06-26,687.0,981.0,29.0,FC
2024-06-26,738.0,980.0,26.0,FC
2024-06-26,778.0,977.0,23.0,FC
2024-06-26,858.0,976.0,26.0,FC
2024-06-26,853.0,971.0,27.0,FC
2024-06-26,851.0,,27.0,FC
2024-06-26,838.0,,27.0,FC
2024-06-26,822.0,,27.0,FC
2024-06-26,828.0,,27.0,FC
2024-06-26,860.0,,27.0,FC
2024-06-26,909.0,967.0,35.0,FC
2024-06-26,940.0,,35.0,FC
